date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS10M,RH2M,PS,ALLSKY_SFC_SW_DWN,NDVI,temp_range,heat_index_approx
2022-11-09,25.49,31.0,21.01,0.0,2.75,78.1,101.13,18.35,0.24841540520720143,9.989999999999998,33.87016862302871
2022-11-10,26.26,31.34,20.83,0.0,2.4,79.63,101.06,18.34,0.19849648233530212,10.510000000000002,35.20207967947489
2022-11-11,26.55,30.8,23.25,0.0,2.89,84.74,101.01,18.08,0.2175415880388395,7.550000000000001,36.22971432972007
2022-11-12,26.49,29.35,24.02,0.15,2.17,86.25,100.91,18.82,0.23401693926113573,5.330000000000002,36.30750086923349
2022-11-13,27.2,31.38,23.44,2.89,2.12,84.23,100.87,15.93,0.20681296235650745,7.939999999999998,37.19529500325977
2022-11-14,26.45,28.96,24.49,8.96,2.0,90.92,100.92,13.11,0.19201425369584021,4.470000000000002,36.77474642485825
2022-11-15,26.99,30.23,24.36,4.02,2.01,85.97,100.93,16.34,0.21750397267173613,5.870000000000001,37.067114206443
2022-11-16,27.1,30.47,23.67,1.87,1.16,85.79,100.82,15.19,0.21849420292823665,6.799999999999997,37.22101087031716
2022-11-17,27.14,31.23,24.17,1.51,1.96,85.85,100.8,16.87,0.2085732323568458,7.059999999999999,37.29183125454025
2022-11-18,25.95,28.95,23.53,5.67,1.5,87.69,100.92,16.11,0.2095705599836019,5.419999999999998,35.61875167755452
2022-11-19,26.06,29.26,23.48,1.09,2.56,90.17,100.85,16.67,0.16275782677930759,5.780000000000001,36.06696747996456
2022-11-20,26.59,30.91,22.95,1.76,2.4,85.75,100.75,13.84,0.21576957161556437,7.960000000000001,36.40814210830497
2022-11-21,26.75,31.06,23.67,0.45,2.41,86.46,100.68,14.06,0.20681644549760683,7.389999999999997,36.74290467108017
2022-11-22,27.58,31.74,23.8,0.01,2.03,82.76,100.65,17.63,0.17250070786608507,7.939999999999998,37.62129839967864
2022-11-23,27.14,30.14,24.56,6.81,1.47,85.95,100.63,12.32,0.18568385255619102,5.580000000000002,37.30365633462708
2022-11-24,26.63,29.3,24.84,11.21,3.19,90.49,100.68,6.11,0.20109914903169848,4.460000000000001,37.01524074451673
2022-11-25,27.04,29.84,24.8,14.8,2.23,87.9,100.89,14.68,0.2128976054727196,5.039999999999999,37.37356609248597
2022-11-26,26.74,29.5,24.65,10.41,1.82,88.3,100.88,11.18,0.2125337607081247,4.850000000000001,36.93957976030649
2022-11-27,26.69,29.65,24.5,2.7,1.77,86.64,100.8,14.64,0.20975054622655598,5.149999999999999,36.668494853396865
2022-11-28,27.39,31.04,24.01,0.89,0.99,82.33,100.87,15.89,0.23590423274516342,7.029999999999998,37.26894741812819
2022-11-29,27.8,31.14,24.66,3.02,0.93,82.53,100.91,16.05,0.21269101494963485,6.48,37.94261659665128
2022-11-30,27.53,31.15,24.24,3.81,1.63,85.95,100.92,16.16,0.21814969259657108,6.91,37.9279650617175
2022-12-01,27.03,29.6,24.46,2.77,1.75,88.34,100.89,15.18,0.1758544724210268,5.140000000000001,37.40921148826355
2022-12-02,25.51,29.4,22.46,1.64,3.15,83.72,100.92,16.47,0.21564815895265327,6.939999999999998,34.50385030769953
2022-12-03,24.99,29.73,21.62,0.0,2.99,81.99,100.97,16.41,0.21267739522657608,8.11,33.53022563362963
2022-12-04,26.4,31.23,22.54,0.14,3.36,83.41,100.96,16.27,0.20327129303122687,8.690000000000001,35.84409411099733
2022-12-05,26.18,30.03,23.77,0.68,3.2,85.36,101.02,15.78,0.21079471835581653,6.260000000000002,35.72044423336912
2022-12-06,24.5,29.1,20.83,0.01,2.89,82.0,101.03,15.48,0.1952458193983613,8.270000000000003,32.7954357343467
2022-12-07,25.3,30.07,21.33,0.01,2.53,81.87,100.97,16.82,0.20428207915978253,8.740000000000002,33.986260471761724
2022-12-08,26.03,31.03,21.59,0.0,2.66,81.59,100.96,16.6,0.21285206959835437,9.440000000000001,35.0687520242936
2022-12-09,26.5,30.97,22.59,0.0,2.33,80.82,100.91,16.56,0.23163765333788114,8.379999999999999,35.704837199106784
2022-12-10,26.82,31.22,22.8,0.0,1.76,78.43,100.9,17.74,0.23324365519403362,8.419999999999998,35.92212418906826
2022-12-11,26.51,31.38,22.2,0.0,2.25,79.04,100.94,18.2,0.21617212762060617,9.18,35.517403103818346
2022-12-12,25.25,30.15,21.81,0.0,3.22,80.06,101.05,17.81,0.21193963419152212,8.34,33.71904930919829
2022-12-13,22.58,27.72,18.31,0.0,3.67,74.61,101.22,17.44,0.2019296251477679,9.41,29.304579886902868
2022-12-14,21.2,27.0,16.73,0.0,3.81,75.21,101.27,19.32,0.19699633433760372,10.27,27.43208956465797
2022-12-15,21.36,27.83,15.45,0.0,2.64,75.17,101.08,19.68,0.18809913810502518,12.379999999999999,27.65007216916242
2022-12-16,23.05,30.02,16.44,0.0,2.37,77.41,100.96,19.41,0.19141010121028226,13.579999999999998,30.228133554660168
2022-12-17,24.01,30.01,19.52,0.0,4.77,76.11,101.11,16.67,0.1703401499992955,10.490000000000002,31.487156517649034
2022-12-18,19.84,25.29,15.48,0.0,4.67,70.44,101.41,18.53,0.16555409617959993,9.809999999999999,25.208015369037565
2022-12-19,19.33,25.21,13.88,0.0,3.45,73.72,101.26,19.23,0.17556230117505178,11.33,24.77307268940636
2022-12-20,21.33,27.77,15.61,0.0,2.83,76.13,101.05,19.94,0.20271694070803215,12.16,27.68872252675299
2022-12-21,23.42,29.86,17.33,0.0,2.9,77.36,100.99,19.92,0.20147212581844862,12.530000000000001,30.755321075690624
2022-12-22,23.83,30.15,17.83,0.0,2.33,74.5,101.0,18.38,0.16450184597783116,12.32,31.070398915283555
2022-12-23,24.24,30.71,18.62,0.0,2.42,73.47,101.03,19.54,0.18492011783440368,12.09,31.557897281627774
2022-12-24,23.35,29.23,17.93,0.0,3.3,77.03,101.21,18.57,0.18250492960127146,11.3,30.623304479023545
2022-12-25,22.87,28.74,17.92,0.0,3.22,74.67,101.39,19.34,0.15321005852365635,10.819999999999997,29.719162836239242
2022-12-26,23.0,29.8,17.06,0.0,2.89,73.89,101.47,18.9,0.13079813950680402,12.740000000000002,29.831071138998254
2022-12-27,23.66,29.99,17.32,0.0,2.32,72.91,101.42,18.47,0.146429950172992,12.669999999999998,30.673896228957304
2022-12-28,24.87,30.62,18.46,0.0,2.1,69.0,101.4,19.05,0.1485840756841314,12.16,32.00601672047535
2022-12-29,24.76,30.85,19.41,0.0,2.57,72.17,101.45,19.6,0.1641219989943617,11.440000000000001,32.17511286596544
2022-12-30,22.98,27.79,18.81,0.0,3.68,71.42,101.6,19.32,0.13125702591984495,8.98,29.574749693814027
2022-12-31,22.61,29.17,17.07,0.0,3.32,71.78,101.57,18.52,0.14668433654880741,12.100000000000001,29.09128275009668
2023-01-01,22.18,29.29,17.32,0.0,3.7,69.63,101.52,20.32,0.12961123118466117,11.969999999999999,28.305221592027188
2023-01-02,22.39,28.67,16.98,0.0,3.26,73.2,101.51,16.17,0.08930129371216544,11.690000000000001,28.91191982363693
2023-01-03,23.83,30.02,19.57,0.0,3.55,71.64,101.45,16.95,0.10605469646649189,10.45,30.792445346186767
2023-01-04,24.01,30.91,18.09,0.0,3.35,70.04,101.39,19.0,0.1054472043265092,12.82,30.89083093543737
2023-01-05,24.71,30.12,20.05,0.0,3.85,71.2,101.36,18.72,0.13918830011755404,10.07,32.003680951601375
2023-01-06,24.57,30.53,20.18,0.01,4.67,69.57,101.41,17.19,0.13799583628308482,10.350000000000001,31.637439967807016
2023-01-07,23.13,29.41,17.53,0.0,3.55,68.12,101.33,15.41,0.09343510121445271,11.879999999999999,29.47725843293806
2023-01-08,24.25,30.95,18.77,0.0,3.09,67.9,101.25,12.1,0.13396267165753975,12.18,31.017151064029143
2023-01-09,25.7,32.3,19.78,0.0,2.82,70.43,101.22,18.24,0.11906211981353951,12.519999999999996,33.351736158266114
2023-01-10,26.08,31.04,21.9,0.04,2.48,74.41,101.12,13.23,0.10647565252807563,9.14,34.347690545201715
2023-01-11,25.83,30.94,22.05,2.21,2.43,79.0,100.98,10.26,0.14031603139603752,8.89,34.479047634837855
2023-01-12,26.93,32.7,22.07,1.17,1.29,75.87,100.92,15.49,0.11124001122550072,10.630000000000003,35.792009111042056
2023-01-13,27.41,33.52,23.2,0.47,1.47,77.53,100.99,18.27,0.11503333862503116,10.320000000000004,36.723859935123045
2023-01-14,26.87,34.12,21.39,0.0,2.42,70.26,100.89,19.79,0.1215989516887347,12.729999999999997,35.04791166675868
2023-01-15,25.59,34.37,17.8,0.0,1.99,67.13,100.87,21.07,0.1080518442507013,16.569999999999997,32.83588016749435
2023-01-16,25.95,34.27,18.39,0.0,1.29,65.23,101.01,19.8,0.07219516299964397,15.880000000000003,33.14229868772815
2023-01-17,25.93,32.49,19.69,0.0,2.69,68.84,101.18,18.74,0.10529907766472896,12.8,33.511378911174795
2023-01-18,25.46,32.24,20.31,0.0,3.76,66.91,101.35,20.14,0.13071656569384985,11.930000000000003,32.62672168384014
2023-01-19,24.65,32.52,18.25,0.0,3.46,62.72,101.28,20.69,0.1535442530153505,14.270000000000003,31.052049329789508
2023-01-20,24.91,33.0,18.02,0.0,3.15,64.3,101.23,20.51,0.12411496653656211,14.98,31.575794994707707
2023-01-21,25.72,33.55,19.33,0.0,3.19,65.89,101.12,20.69,0.11136801275194913,14.219999999999999,32.88697182377068
2023-01-22,25.68,34.1,18.44,0.0,2.98,62.59,101.0,21.15,0.12256552664004476,15.66,32.47193123662407
2023-01-23,26.42,35.46,19.16,0.0,2.85,58.41,100.9,20.26,0.09888217460692297,16.3,33.04125878502211
2023-01-24,26.18,34.14,18.97,0.0,5.37,58.66,101.04,17.79,0.10729076589107726,15.170000000000002,32.736261231600665
2023-01-25,22.17,27.54,17.54,0.0,4.32,58.93,101.28,18.97,0.12263194231009455,10.0,27.350812407657774
2023-01-26,24.93,33.05,17.93,0.0,2.43,60.71,101.05,20.96,0.1339974775663591,15.119999999999997,31.231126529852975
2023-01-27,26.03,33.75,19.4,0.0,3.73,61.37,101.05,18.93,0.13699769713595103,14.350000000000001,32.82872792904643
2023-01-28,23.04,29.96,17.51,0.0,4.66,57.03,101.21,20.94,0.07295259935511522,12.45,28.325129263444904
2023-01-29,21.61,29.52,15.12,0.0,4.88,55.16,101.32,21.22,0.13624269421234408,14.4,26.296731899814613
2023-01-30,21.48,29.89,14.33,0.0,3.81,54.25,101.34,20.38,0.10063716766016226,15.56,26.05295692025353
2023-01-31,24.22,32.93,15.96,0.0,1.78,54.37,101.07,20.54,0.1241949048776608,16.97,29.628986371918764
2023-02-01,27.33,35.48,19.62,0.0,1.02,52.12,100.88,20.64,0.1258684901640524,15.859999999999996,33.562100174123835
2023-02-02,28.35,36.6,21.02,0.0,1.48,57.68,100.88,19.08,0.1489343852265183,15.580000000000002,35.66888720467719
2023-02-03,28.91,34.95,24.07,0.54,1.76,66.99,100.93,11.28,0.11068393569850095,10.880000000000003,37.69021128281888
2023-02-04,29.28,35.39,24.48,0.72,1.59,69.75,100.83,16.5,0.12611977459809595,10.91,38.61913134003362
2023-02-05,29.5,35.74,24.46,0.14,1.16,66.18,100.85,17.41,0.16199820199138806,11.280000000000001,38.47402226644383
2023-02-06,29.24,35.65,24.24,3.86,1.76,68.23,100.83,19.09,0.15360392319034635,11.41,38.3545873764509
2023-02-07,28.8,35.02,24.22,0.69,2.62,71.97,100.86,17.32,0.1499647892861646,10.800000000000004,38.173167786094766
2023-02-08,29.79,36.43,24.63,0.0,2.25,67.02,100.84,20.55,0.14551404139557186,11.8,39.03056427666382
2023-02-09,29.33,35.92,24.11,0.0,2.75,69.67,100.85,19.3,0.12140981896501543,11.810000000000002,38.68531569602179
2023-02-10,29.48,35.69,24.81,0.0,2.8,69.01,100.91,18.62,0.16384104972636068,10.879999999999999,38.8270152968776
2023-02-11,29.99,36.86,24.87,0.0,3.09,65.86,100.91,20.99,0.15003993383717013,11.989999999999998,39.175343759385555
2023-02-12,30.38,37.75,24.48,0.0,2.91,64.75,100.93,20.74,0.110951355327457,13.27,39.61426529340333
2023-02-13,30.61,36.95,25.4,0.0,2.95,63.09,100.93,20.59,0.11919257774788834,11.550000000000004,39.72641017554136
2023-02-14,30.24,36.15,25.54,0.33,2.13,62.7,100.89,20.4,0.13599438588930773,10.61,39.11064703128312
2023-02-15,26.38,30.21,23.43,12.31,3.22,78.01,101.08,5.26,0.1237046542998766,6.780000000000001,35.20228766528601
2023-02-16,26.67,32.8,21.78,0.85,4.12,67.76,101.25,14.86,0.1532236031253733,11.019999999999996,34.46488772246195
2023-02-17,27.14,33.12,22.21,0.02,3.59,62.47,101.23,16.26,0.125781210408585,10.909999999999997,34.52712753024029
2023-02-18,27.76,35.15,21.47,0.0,2.3,59.38,101.11,20.47,0.1346866014930301,13.68,35.04058940832626
2023-02-19,29.05,36.69,22.01,0.0,2.24,58.34,101.03,21.6,0.16669163781269297,14.679999999999996,36.75851951773258
2023-02-20,28.51,35.03,23.05,0.0,3.41,57.63,101.07,21.0,0.15224311947256766,11.98,35.890672694010135
2023-02-21,28.61,36.29,23.09,0.0,3.1,52.98,101.15,22.66,0.1387070960184341,13.2,35.43455009430532
2023-02-22,28.19,36.88,20.39,0.0,2.93,51.13,101.13,22.57,0.13889538383210348,16.490000000000002,34.61781284977971
2023-02-23,28.72,36.71,21.76,0.0,1.73,50.4,101.06,22.25,0.14172390909904325,14.95,35.25366175954667
2023-02-24,29.45,38.05,21.86,0.0,2.92,46.77,101.01,23.36,0.08410719619804233,16.189999999999998,35.77381235655027
2023-02-25,27.73,35.39,21.37,0.0,4.91,47.33,101.36,23.18,0.16299361116068975,14.02,33.52300345417285
2023-02-26,26.06,33.71,19.38,0.0,5.53,45.33,101.62,23.48,0.14854979858844655,14.330000000000002,31.09067357066423
2023-02-27,26.07,34.28,18.37,0.0,4.0,47.62,101.57,23.74,0.1720088993764151,15.91,31.357934467061614
2023-02-28,27.82,36.57,19.67,0.0,3.22,44.47,101.41,23.55,0.1674990941570878,16.9,33.29155901421543
2023-03-01,29.27,38.06,20.83,0.0,2.81,45.2,101.31,23.56,0.16892508751632856,17.230000000000004,35.31854027262937
2023-03-02,29.93,38.42,22.54,0.0,3.67,43.33,101.3,23.15,0.12232687201368268,15.880000000000003,35.9523954972039
2023-03-03,28.85,37.82,21.71,0.0,3.31,40.98,101.44,22.03,0.10598384992888324,16.11,34.20256211794983
2023-03-04,28.0,36.08,20.55,0.0,3.55,46.76,101.48,23.03,0.14416246044416972,15.529999999999998,33.813895003103795
2023-03-05,28.3,36.27,21.27,0.0,3.46,46.45,101.45,22.62,0.1426393732457664,15.000000000000004,34.17686785792476
2023-03-06,28.73,36.41,21.38,0.0,2.44,47.58,101.32,21.92,0.14545808685159528,15.029999999999998,34.90165601558887
2023-03-07,29.53,37.27,22.91,0.0,2.12,48.2,101.25,22.24,0.1353746869085107,14.360000000000003,36.077212832263506
2023-03-08,30.16,38.34,23.14,0.0,2.11,50.33,101.18,22.54,0.14624847909028654,15.200000000000003,37.24806102437224
2023-03-09,30.23,38.12,23.64,0.0,2.3,55.78,101.08,20.33,0.13247396830521954,14.479999999999997,38.117110541144314
2023-03-10,30.69,37.91,24.51,0.0,2.06,56.2,101.04,20.19,0.19139182460757406,13.399999999999995,38.847934733052284
2023-03-11,30.86,38.39,24.97,0.0,2.74,63.28,101.03,19.6,0.1456359774601433,13.420000000000002,40.13502733696953
2023-03-12,30.04,35.62,26.06,3.23,2.18,67.98,101.06,17.79,0.15041528931545445,9.559999999999999,39.548206179337065
2023-03-13,28.81,34.47,25.03,2.2,3.84,62.97,101.1,16.03,0.1488920694980489,9.439999999999998,37.015774804905114
2023-03-14,28.12,34.46,23.04,0.0,2.39,56.17,100.99,21.32,0.13442629209849313,11.420000000000002,35.15276597061597
2023-03-15,29.09,35.08,24.25,0.0,2.21,60.14,100.97,20.58,0.14790375962103336,10.829999999999998,37.054711164719386
2023-03-16,29.59,35.22,24.74,0.0,2.83,65.48,101.06,20.41,0.14765773066088972,10.48,38.5151529715847
2023-03-17,29.86,35.72,25.1,0.0,2.55,66.43,101.01,22.2,0.19752385951027665,10.619999999999997,39.05606505177089
2023-03-18,30.73,38.17,25.1,0.0,2.86,63.59,100.91,22.36,0.14396083459039824,13.07,39.9817221980286
2023-03-19,30.08,36.37,25.52,0.0,3.71,66.35,100.85,21.47,0.14476963624255537,10.849999999999998,39.38150056936992
2023-03-20,30.6,36.91,25.22,0.0,2.9,65.01,100.75,22.68,0.12366195096274613,11.689999999999998,39.98849199154483
2023-03-21,31.6,39.76,25.59,0.0,3.97,61.34,100.7,23.27,0.12854205051754453,14.169999999999998,40.976353468568334
2023-03-22,32.23,40.56,25.9,0.0,3.57,59.36,100.58,23.55,0.18197261636918927,14.660000000000004,41.632323133386606
2023-03-23,32.34,40.43,26.3,0.0,3.83,58.67,100.59,24.2,0.19028429532456975,14.129999999999999,41.69077879995084
2023-03-24,32.85,41.3,26.59,0.03,3.49,55.94,100.63,24.26,0.1644404227093626,14.709999999999997,42.02485721173562
2023-03-25,32.8,40.49,27.31,0.02,3.78,57.73,100.71,23.75,0.13291518480434317,13.180000000000003,42.24192118676685
2023-03-26,32.49,39.08,28.0,0.0,4.18,57.72,100.67,23.73,0.15682728247820146,11.079999999999998,41.767334913057276
2023-03-27,32.55,40.73,26.6,0.0,4.08,57.58,100.71,23.85,0.15527845101961046,14.129999999999995,41.83610351880079
2023-03-28,31.92,40.08,26.19,0.09,4.96,59.75,100.84,23.49,0.145743534798003,13.889999999999997,41.22005036842602
2023-03-29,32.28,39.91,26.35,0.06,3.86,57.19,100.89,22.71,0.1558798672962225,13.559999999999995,41.36415560173804
2023-03-30,31.98,38.75,27.07,0.0,3.84,58.74,100.75,22.27,0.18748902151265842,11.68,41.15386787094544
2023-03-31,32.12,39.54,26.86,0.0,4.16,58.2,100.71,22.97,0.1723356054897727,12.68,41.2816069646689
2023-04-01,31.9,38.84,27.26,0.0,4.7,59.04,100.71,22.13,0.16282548743430308,11.580000000000002,41.079165744914626
2023-04-02,31.79,39.02,27.2,0.89,4.1,57.51,100.66,22.49,0.15708979901318085,11.820000000000004,40.67589188719642
2023-04-03,32.94,41.12,26.45,0.54,3.44,52.57,100.59,23.81,0.1833812927458408,14.669999999999998,41.60575016797226
2023-04-04,33.1,41.14,27.12,0.0,3.1,50.44,100.57,24.61,0.16962561375456775,14.02,41.48948642568598
2023-04-05,33.1,41.49,27.1,0.01,3.48,47.45,100.59,23.58,0.15943146700076063,14.39,40.99217150869944
2023-04-06,33.64,41.72,27.18,0.01,2.91,49.7,100.64,23.65,0.17676235024434117,14.54,42.15958954416236
2023-04-07,32.86,39.76,28.27,1.33,3.52,55.56,100.8,8.35,0.18012947813242547,11.489999999999998,41.97764424508168
2023-04-08,30.39,33.52,27.79,0.91,2.52,66.3,101.05,18.83,0.18227870146050038,5.730000000000004,39.85071947817872
2023-04-09,31.2,36.44,27.28,0.27,1.66,62.49,101.03,21.4,0.1707293467888399,9.159999999999997,40.53797993777886
2023-04-10,32.73,39.89,27.4,0.0,2.91,57.82,100.83,21.04,0.19018452219460233,12.490000000000002,42.149565929610574
2023-04-11,33.56,41.32,27.9,0.0,3.61,54.3,100.71,20.85,0.1843625923655719,13.420000000000002,42.82668433942741
2023-04-12,33.19,40.82,28.1,0.0,3.68,57.15,100.64,21.39,0.18453321261712938,12.719999999999999,42.74352895541071
2023-04-13,33.48,40.95,28.22,0.0,3.43,55.83,100.63,19.62,0.19641255805717073,12.730000000000004,42.965348265504986
2023-04-14,33.15,39.14,28.9,0.0,3.05,56.2,100.61,19.72,0.1909112126813606,10.240000000000002,42.52371952945577
2023-04-15,33.92,40.52,28.38,0.0,3.02,52.39,100.54,20.34,0.16325352636125995,12.140000000000004,43.04186822704598
2023-04-16,31.97,35.71,28.68,0.01,3.08,58.77,100.6,12.38,0.20278664890624415,7.030000000000001,41.143373649381715
2023-04-17,31.88,37.21,27.57,0.0,3.29,61.22,100.7,20.89,0.1830635346408842,9.64,41.387352305114575
2023-04-18,32.09,38.7,27.8,0.0,3.9,63.34,100.74,20.28,0.20189187975702638,10.900000000000002,42.0438708610233
2023-04-19,32.01,36.8,28.19,0.0,3.22,64.17,100.47,22.51,0.20109202476440483,8.609999999999996,42.04889487055755
2023-04-20,34.2,42.79,27.63,0.01,3.81,52.31,100.26,23.86,0.21362321970567655,15.16,43.45079972110495
2023-04-21,34.1,42.4,27.6,0.01,3.54,49.28,100.3,22.68,0.20675380833746781,14.799999999999997,42.76668216114285
2023-04-22,33.97,41.85,28.22,0.0,3.32,50.14,100.4,23.14,0.17203652958852636,13.630000000000003,42.724427301494316
2023-04-23,32.92,39.72,27.97,0.88,4.16,57.51,100.62,23.76,0.22032232701261556,11.75,42.389449174753096
2023-04-24,32.63,38.06,28.15,2.35,2.34,59.73,100.8,22.89,0.16772527262462492,9.910000000000004,42.306239894969664
2023-04-25,33.5,40.13,28.34,1.37,2.25,54.8,100.65,24.26,0.19023668488367118,11.790000000000003,42.820753887153955
2023-04-26,30.7,34.54,27.75,7.6,2.09,70.47,100.7,4.42,0.17551518217577433,6.789999999999999,40.9351844132063
2023-04-27,30.82,36.22,26.65,1.86,1.32,71.27,100.77,21.25,0.24177354622045724,9.57,41.24237264264215
2023-04-28,31.21,36.84,26.81,2.56,2.24,67.24,100.76,22.26,0.23850470613398458,10.030000000000005,41.263485789176734
2023-04-29,31.92,37.78,27.17,1.14,2.91,64.67,100.63,23.22,0.2091169971124752,10.61,41.98584531089725
2023-04-30,29.43,32.65,26.82,9.05,2.89,78.02,100.67,10.6,0.21350561106081037,5.829999999999998,39.967022562882484
2023-05-01,30.6,36.1,25.88,4.93,1.98,70.28,100.72,22.76,0.20585266915355557,10.220000000000002,40.74956494640472
2023-05-02,30.68,35.88,26.99,1.99,2.84,71.9,100.79,22.32,0.2897167148644022,8.890000000000004,41.11098433535007
2023-05-03,32.21,39.18,26.48,0.22,3.02,64.67,100.8,22.26,0.20979171066290206,12.7,42.441863539559996
2023-05-04,32.6,39.18,27.54,0.0,3.7,62.74,100.63,23.96,0.2625467574134224,11.64,42.74674316144675
2023-05-05,33.69,40.94,28.09,0.0,3.24,58.61,100.31,24.54,0.23468268273540113,12.849999999999998,43.764987452707174
2023-05-06,33.04,39.54,29.39,0.0,2.51,56.22,100.22,25.39,0.26351660353727796,10.149999999999999,42.35948978607293
2023-05-07,34.48,41.93,29.36,0.0,3.87,53.3,100.19,25.03,0.2522892873224772,12.57,44.05341804420118
2023-05-08,32.1,37.48,28.83,0.45,3.56,65.35,100.37,16.88,0.21116634431415365,8.649999999999999,42.37553546883072
2023-05-09,31.33,35.41,28.45,5.56,2.54,69.03,100.58,19.59,0.23713933600666567,6.959999999999997,41.721638451521585
2023-05-10,29.78,33.21,27.39,6.48,1.92,77.03,100.7,13.9,0.2424765302807962,5.82,40.394628286736825
2023-05-11,31.16,36.75,26.52,4.9,2.23,69.38,100.79,18.55,0.2924475117729124,10.23,41.504042994480635
2023-05-12,30.33,34.29,27.36,9.33,2.24,76.39,100.81,20.16,0.30242009889311394,6.93,41.1932180111114
2023-05-13,29.88,33.66,27.13,7.9,2.49,75.96,100.81,23.26,0.25348651809144934,6.529999999999998,40.407391514114224
2023-05-14,30.36,36.0,25.69,2.66,4.14,69.79,100.78,24.2,0.2628775483447914,10.309999999999999,40.30167571179893
2023-05-15,31.36,38.69,25.59,0.94,3.9,64.07,100.79,21.87,0.29306460647553667,13.099999999999998,41.02139335776433
2023-05-16,31.93,38.94,25.77,0.22,3.38,62.03,100.86,22.89,0.2669871772855609,13.169999999999998,41.59038442241631
2023-05-17,32.34,39.61,26.23,0.12,3.17,57.71,100.85,22.68,0.28828689844842814,13.379999999999999,41.537774749363614
2023-05-18,32.97,40.33,26.68,0.02,3.47,56.72,100.75,24.43,0.32329400448764944,13.649999999999999,42.33557682377246
2023-05-19,33.68,40.89,27.24,0.0,3.74,54.06,100.56,24.3,0.26345541610310946,13.650000000000002,42.967669821047835
2023-05-20,33.39,39.98,27.37,0.0,3.44,54.17,100.52,24.38,0.2949861600910821,12.609999999999996,42.5471825840627
2023-05-21,32.89,39.17,28.23,0.01,3.48,56.34,100.65,23.87,0.30584236142966126,10.940000000000001,42.15121147895169
2023-05-22,32.59,37.92,28.26,0.59,3.41,61.64,100.74,19.54,0.2698654069843834,9.66,42.55324387077184
2023-05-23,30.98,35.54,27.61,1.72,2.99,66.89,100.75,19.98,0.2824638418473965,7.93,40.85131080603406
2023-05-24,31.6,37.64,26.83,0.84,2.3,62.29,100.7,19.38,0.2963403744166774,10.810000000000002,41.121569246121965
2023-05-25,30.91,36.04,27.4,1.39,3.22,67.89,100.71,17.79,0.27995746460446147,8.64,40.88907380023016
2023-05-26,32.79,39.71,27.15,1.0,2.78,59.84,100.69,23.96,0.30636935590465453,12.560000000000002,42.57152876913909
2023-05-27,31.62,37.69,26.98,4.1,2.48,65.32,100.51,18.89,0.26311907519462274,10.709999999999997,41.616040265930195
2023-05-28,30.12,33.75,27.4,9.6,2.12,74.97,100.47,16.55,0.32039730593011856,6.350000000000001,40.65401574123026
2023-05-29,29.37,32.77,26.55,12.89,2.2,79.68,100.56,14.17,0.3434312220255042,6.220000000000002,40.09412624159912
2023-05-30,28.56,34.03,24.74,6.1,3.01,77.17,100.59,21.31,0.29729081744583924,9.290000000000003,38.47182066584822
2023-05-31,29.4,34.36,26.25,4.79,3.75,73.97,100.54,22.52,0.3404783554163503,8.11,39.37282001325651
2023-06-01,31.08,38.18,25.24,0.3,4.14,60.78,100.46,23.77,0.2989973376876292,12.940000000000001,40.10075848947005
2023-06-02,31.63,38.45,25.74,3.29,3.68,64.75,100.49,24.31,0.28604499271598727,12.710000000000004,41.54442146470306
2023-06-03,31.79,38.84,25.72,1.02,3.54,64.46,100.61,23.79,0.296274757778314,13.120000000000005,41.74973902014748
2023-06-04,30.67,34.69,27.31,1.17,2.9,71.87,100.61,21.71,0.3322875155690625,7.379999999999999,41.09069107244224
2023-06-05,30.22,34.3,26.97,2.88,3.23,72.95,100.48,19.41,0.33525552308747647,7.329999999999998,40.52899562465774
2023-06-06,29.1,32.86,26.45,7.56,3.32,78.02,100.46,17.51,0.29057315562522207,6.41,39.4386306464807
2023-06-07,28.38,31.54,25.93,14.13,3.64,81.85,100.54,17.56,0.3143006724649958,5.609999999999999,38.78384841558004
2023-06-08,28.98,32.98,25.48,2.03,3.64,76.79,100.6,18.57,0.32086800190716497,7.4999999999999964,39.08543233519349
2023-06-09,28.57,32.63,25.26,5.81,3.4,78.36,100.56,11.86,0.3070533674920945,7.370000000000001,38.64049522584574
2023-06-10,29.23,33.39,26.42,1.51,3.75,75.81,100.45,14.61,0.3524086160635415,6.969999999999999,39.35133812594328
2023-06-11,29.7,35.02,25.16,3.5,4.2,71.97,100.4,17.1,0.3390981486838576,9.860000000000003,39.5719355794124
2023-06-12,29.92,35.3,25.68,0.58,4.15,71.59,100.43,19.99,0.33529198222327716,9.619999999999997,39.8645246883557
2023-06-13,29.74,34.98,26.0,8.36,4.65,70.28,100.58,15.3,0.33985841828902547,8.979999999999997,39.40228299248572
2023-06-14,28.56,32.41,25.48,6.71,3.64,78.4,100.73,17.01,0.34573591098046796,6.929999999999996,38.62980355322665
2023-06-15,29.73,35.27,25.75,0.15,3.06,73.0,100.65,18.24,0.35701935970209014,9.520000000000003,39.760477101175155
2023-06-16,29.55,33.88,26.42,1.89,3.05,76.01,100.59,20.76,0.3797569047288254,7.460000000000001,39.88664069301094
2023-06-17,29.47,33.11,26.35,5.89,2.49,79.1,100.64,21.29,0.35363730021928635,6.759999999999998,40.177489434309216
